InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
553375,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2011-05-16 14:53:00,1.25,14911.0,EIRE
559817,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-07-12 16:20:00,4.13,,United Kingdom
569739,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-10-06 10:48:00,1.65,14911.0,EIRE
568526,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-09-27 13:04:00,0.29,17656.0,United Kingdom
570113,23072,MARIE ANTOINETTE TRINKET BOX SILVER,8,2011-10-07 12:31:00,12.5,15874.0,United Kingdom
540821,22204,MILK PAN BLUE POLKADOT,2,2011-01-11 13:16:00,3.36,,United Kingdom
561236,84595E,LARGE TORTILLA DESIGN RED BOWL,12,2011-07-26 10:27:00,1.65,15159.0,United Kingdom
563928,85099F,JUMBO BAG STRAWBERRY,2,2011-08-21 15:17:00,2.08,17059.0,United Kingdom
571441,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,5,2011-10-17 13:31:00,4.13,14096.0,United Kingdom
537818,22618,COOKING SET RETROSPOT,6,2010-12-08 13:53:00,9.95,12766.0,Portugal
553340,20685,DOORMAT RED RETROSPOT,10,2011-05-16 12:20:00,6.75,15125.0,United Kingdom
543342,82580,BATHROOM METAL SIGN,12,2011-02-07 12:27:00,0.55,17162.0,United Kingdom
567823,22492,MINI PAINT SET VINTAGE ,36,2011-09-22 12:55:00,0.65,12910.0,United Kingdom
578827,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-25 14:25:00,4.13,,United Kingdom
559816,22315,200 RED + WHITE BENDY STRAWS,1,2011-07-12 16:11:00,1.25,,United Kingdom
567912,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-09-22 17:07:00,1.65,15555.0,United Kingdom
564734,85049F,BABY BOOM RIBBONS ,6,2011-08-28 13:32:00,1.25,12484.0,Spain
573150,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-10-27 20:07:00,0.85,15014.0,United Kingdom
555590,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2011-06-06 09:39:00,1.25,17690.0,United Kingdom
566226,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2011-09-11 10:39:00,3.25,15605.0,United Kingdom
550479,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-04-18 14:01:00,4.95,15625.0,United Kingdom
555540,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,2011-06-05 12:48:00,1.69,13668.0,United Kingdom
550208,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-15 10:39:00,16.63,,United Kingdom
544894,22860,EASTER TIN CHICKS PINK DAISY,6,2011-02-24 12:09:00,1.65,15805.0,United Kingdom
545295,22625,RED KITCHEN SCALES,20,2011-03-01 12:09:00,7.65,12709.0,Germany
561046,22197,POPCORN HOLDER,100,2011-07-24 12:33:00,0.72,16218.0,United Kingdom
557496,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-06-20 15:19:00,4.13,,United Kingdom
544815,22499,WOODEN UNION JACK BUNTING,3,2011-02-23 16:37:00,5.95,17171.0,United Kingdom
540288,21161,KEEP OUT BOYS DOOR HANGER ,1,2011-01-06 12:45:00,1.45,17634.0,United Kingdom
570871,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-10-12 16:36:00,2.46,,United Kingdom
566582,48111,DOORMAT 3 SMILEY CATS,2,2011-09-13 13:49:00,8.25,13384.0,United Kingdom
559055,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-07-05 17:09:00,4.96,,United Kingdom
553856,23168,CLASSIC CAFE SUGAR DISPENSER,4,2011-05-19 13:28:00,1.25,16813.0,United Kingdom
579461,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-29 14:42:00,2.08,15615.0,United Kingdom
565431,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,2011-09-04 13:15:00,4.25,14965.0,United Kingdom
557611,47480,HANGING PHOTO CLIP ROPE LADDER,24,2011-06-21 12:35:00,1.65,17695.0,United Kingdom
552466,21654,RIDGED GLASS FINGER BOWL,36,2011-05-09 15:21:00,0.39,13458.0,United Kingdom
553836,22659,LUNCH BOX I LOVE LONDON,12,2011-05-19 12:08:00,1.95,17017.0,United Kingdom
574393,20728,LUNCH BAG CARS BLUE,10,2011-11-04 11:06:00,1.65,13313.0,United Kingdom
565410,21755,LOVE BUILDING BLOCK WORD,3,2011-09-04 11:17:00,5.95,14691.0,United Kingdom
572513,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-10-24 14:36:00,0.55,16728.0,United Kingdom
546543,22179,SET 10 LIGHTS NIGHT OWL,2,2011-03-14 15:40:00,6.75,17841.0,United Kingdom
574555,22599,CHRISTMAS MUSICAL ZINC STAR,10,2011-11-04 15:29:00,0.29,16426.0,United Kingdom
544837,21354,TOAST ITS - BEST MUM,2,2011-02-24 10:29:00,1.25,15910.0,United Kingdom
545515,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-03 12:06:00,1.65,12727.0,France
568069,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-09-23 14:05:00,1.45,13336.0,United Kingdom
566275,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-09-11 13:58:00,1.25,16549.0,United Kingdom
555923,22189,CREAM HEART CARD HOLDER,1,2011-06-07 17:09:00,8.29,,United Kingdom
564356,84051,ASS COLOUR GLOWING TIARAS,2,2011-08-24 15:47:00,0.85,13969.0,United Kingdom
554514,21902,"KEY FOB , FRONT  DOOR ",1,2011-05-24 15:58:00,1.63,,United Kingdom
567818,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-09-22 12:41:00,2.95,14395.0,United Kingdom
577768,22162,HEART GARLAND RUSTIC PADDED,3,2011-11-21 15:18:00,3.29,,United Kingdom
577549,21642,ASSORTED TUTTI FRUTTI PEN,8,2011-11-20 15:00:00,0.29,17841.0,United Kingdom
551339,84946,ANTIQUE SILVER T-LIGHT GLASS,3,2011-04-27 17:18:00,2.46,,United Kingdom
561535,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-07-28 09:48:00,3.95,15116.0,United Kingdom
569524,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-10-04 14:42:00,9.95,14506.0,United Kingdom
546008,22134,MINI LADLE LOVE HEART RED ,1,2011-03-08 15:43:00,0.83,,United Kingdom
553838,20777,CHRYSANTHEMUM NOTEBOOK,6,2011-05-19 12:10:00,1.65,12620.0,France
578153,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-11-23 11:22:00,3.75,12748.0,United Kingdom
581334,23165,LARGE CERAMIC TOP STORAGE JAR,1,2011-12-08 12:07:00,1.65,17841.0,United Kingdom
572490,22952,60 CAKE CASES VINTAGE CHRISTMAS,6,2011-10-24 13:59:00,0.55,14467.0,United Kingdom
563697,22378,WALL TIDY RETROSPOT ,2,2011-08-18 13:44:00,2.1,16813.0,United Kingdom
574561,22603,CHRISTMAS RETROSPOT TREE WOOD,2,2011-11-04 15:52:00,1.63,,United Kingdom
545937,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2011-03-08 12:05:00,2.1,12758.0,Portugal
578420,23284,DOORMAT KEEP CALM AND COME IN,4,2011-11-24 11:57:00,8.25,16326.0,United Kingdom
579430,23298,SPOTTY BUNTING,1,2011-11-29 13:06:00,4.95,12748.0,United Kingdom
564820,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-08-30 12:16:00,4.13,,United Kingdom
564835,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-08-30 12:31:00,4.13,,United Kingdom
548162,21989,PACK OF 20 SKULL PAPER NAPKINS,9,2011-03-29 13:42:00,1.63,,United Kingdom
566479,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-09-13 09:07:00,2.55,13831.0,United Kingdom
546791,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-03-17 10:38:00,2.95,17716.0,United Kingdom
580956,21439,BASKET OF TOADSTOOLS,3,2011-12-06 14:23:00,1.25,17841.0,United Kingdom
563176,22075,6 RIBBONS ELEGANT CHRISTMAS ,10,2011-08-12 14:02:00,1.65,17293.0,United Kingdom
540027,21873,IF YOU CAN'T STAND THE HEAT MUG,36,2011-01-04 13:30:00,0.42,14210.0,United Kingdom
572758,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-10-25 18:39:00,4.13,,United Kingdom
554104,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-05-22 14:03:00,1.95,12705.0,Germany
543803,85206A,CREAM FELT EASTER EGG BASKET,12,2011-02-13 12:05:00,1.65,17126.0,United Kingdom
547903,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-03-28 11:59:00,3.39,15039.0,United Kingdom
572306,22150,3 STRIPEY MICE FELTCRAFT,1,2011-10-23 15:11:00,1.95,17841.0,United Kingdom
563505,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-08-17 09:45:00,2.95,17865.0,United Kingdom
580729,90145,SILVER HOOP EARRINGS WITH FLOWER,1,2011-12-05 17:24:00,6.23,,United Kingdom
560824,22208,WOOD STAMP SET THANK YOU,1,2011-07-21 11:23:00,0.83,17935.0,United Kingdom
539988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-23 16:06:00,2.95,18116.0,United Kingdom
574348,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-11-04 10:28:00,3.75,13756.0,United Kingdom
536865,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2010-12-03 11:28:00,4.21,,United Kingdom
575875,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,7,2011-11-11 13:06:00,0.83,,United Kingdom
544919,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-02-24 16:31:00,1.65,13725.0,United Kingdom
563091,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-11 17:02:00,12.75,12994.0,United Kingdom
572925,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-10-27 09:18:00,4.95,12523.0,France
547885,22483,RED GINGHAM TEDDY BEAR ,12,2011-03-28 09:16:00,2.95,17314.0,United Kingdom
537130,22427,ENAMEL FLOWER JUG CREAM,1,2010-12-05 12:23:00,5.95,17796.0,United Kingdom
577700,23182,TOILET SIGN OCCUPIED OR VACANT,4,2011-11-21 12:06:00,0.83,14449.0,United Kingdom
551549,23053,RECYCLED ACAPULCO MAT PINK,2,2011-05-03 09:46:00,8.25,17501.0,United Kingdom
547967,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-03-28 15:49:00,1.63,,United Kingdom
537897,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-09 10:37:00,3.75,12683.0,France
575073,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,2011-11-08 13:10:00,0.29,13975.0,United Kingdom
569334,20974,12 PENCILS SMALL TUBE SKULL,16,2011-10-03 13:53:00,0.55,12931.0,United Kingdom
576075,20760,GARDEN PATH POCKET BOOK,3,2011-11-13 16:16:00,0.85,15861.0,United Kingdom
541522,22625,RED KITCHEN SCALES,2,2011-01-19 09:54:00,8.5,17419.0,United Kingdom
537657,82484,WOOD BLACK BOARD ANT WHITE FINISH,408,2010-12-07 16:42:00,4.78,18102.0,United Kingdom
546426,22784,LANTERN CREAM GAZEBO ,1,2011-03-13 13:46:00,4.95,13708.0,United Kingdom
560209,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2011-07-15 14:05:00,0.55,15004.0,United Kingdom
569406,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,48,2011-10-04 09:09:00,1.25,16253.0,United Kingdom
559162,23245,SET OF 3 REGENCY CAKE TINS,2,2011-07-06 16:29:00,10.79,,United Kingdom
565932,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-09-08 10:35:00,5.95,16418.0,United Kingdom
547063,22283,6 EGG HOUSE PAINTED WOOD,2,2011-03-20 13:33:00,7.95,14769.0,United Kingdom
C573471,85017B,ENVELOPE 50 BLOSSOM IMAGES,-12,2011-10-31 10:58:00,0.85,14286.0,United Kingdom
553061,22519,CHILDS GARDEN BRUSH PINK,2,2011-05-13 11:12:00,2.1,17238.0,United Kingdom
560690,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-07-20 12:00:00,8.25,16807.0,United Kingdom
571271,21175,GIN + TONIC DIET METAL SIGN,1,2011-10-16 12:16:00,2.55,15440.0,United Kingdom
574074,23219,LAUREL STAR ANTIQUE SILVER ,6,2011-11-02 15:33:00,2.46,,United Kingdom
576627,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-11-16 08:25:00,3.75,14426.0,United Kingdom
542887,20726,LUNCH BAG WOODLAND,20,2011-02-01 13:10:00,1.65,12373.0,Austria
551520,22075,6 RIBBONS ELEGANT CHRISTMAS ,3,2011-05-01 11:55:00,1.65,13301.0,United Kingdom
542858,20727,LUNCH BAG  BLACK SKULL.,2,2011-02-01 11:40:00,1.65,17228.0,United Kingdom
544692,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-02-23 09:14:00,2.1,17499.0,United Kingdom
545022,22561,WOODEN SCHOOL COLOURING SET,12,2011-02-25 14:24:00,1.65,12921.0,United Kingdom
571039,21162,TOXIC AREA  DOOR HANGER ,1,2011-10-13 12:59:00,0.39,16121.0,United Kingdom
566290,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-09-11 15:24:00,1.25,14456.0,United Kingdom
552183,21166,COOK WITH WINE METAL SIGN ,1,2011-05-06 13:43:00,2.08,17604.0,United Kingdom
539262,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-16 14:35:00,0.85,15789.0,United Kingdom
537880,21181,PLEASE ONE PERSON METAL SIGN,24,2010-12-09 09:14:00,2.1,12963.0,United Kingdom
573373,23366,SET 12 COLOURING PENCILS DOILY,2,2011-10-30 13:37:00,0.65,14684.0,United Kingdom
550474,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-04-18 13:58:00,1.63,,United Kingdom
542239,21174,POTTERING IN THE SHED METAL SIGN,1,2011-01-26 14:35:00,1.95,17786.0,United Kingdom
539434,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-17 14:41:00,5.06,,United Kingdom
547964,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,2011-03-28 15:45:00,0.83,,United Kingdom
560567,20961,STRAWBERRY BATH SPONGE ,1,2011-07-19 13:57:00,2.46,,United Kingdom
573383,23298,SPOTTY BUNTING,3,2011-10-30 14:18:00,4.95,17447.0,United Kingdom
580964,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-12-06 14:50:00,1.25,15822.0,United Kingdom
543450,85114b,IVORY ENCHANTED FOREST PLACEMAT,2,2011-02-08 12:12:00,3.29,,United Kingdom
553860,23209,LUNCH BAG DOILEY PATTERN ,1,2011-05-19 13:57:00,1.65,17841.0,United Kingdom
575145,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-11-08 15:40:00,12.75,14116.0,United Kingdom
556671,22378,WALL TIDY RETROSPOT ,1,2011-06-13 16:33:00,2.1,17841.0,United Kingdom
556903,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-15 12:55:00,2.08,14527.0,United Kingdom
574667,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3,2011-11-06 12:12:00,3.75,15514.0,United Kingdom
551858,22132,RED LOVE HEART SHAPE CUP,12,2011-05-04 15:33:00,0.85,18041.0,United Kingdom
542503,20725,LUNCH BAG RED RETROSPOT,10,2011-01-28 11:58:00,1.65,16327.0,United Kingdom
573897,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-11-01 14:29:00,0.79,16729.0,United Kingdom
580673,84946,ANTIQUE SILVER T-LIGHT GLASS,36,2011-12-05 14:30:00,1.25,13089.0,United Kingdom
539451,22379,RECYCLING BAG RETROSPOT ,3,2010-12-17 16:59:00,4.21,,United Kingdom
575875,37500,TEA TIME TEAPOT IN GIFT BOX,2,2011-11-11 13:06:00,8.29,,United Kingdom
541018,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-01-13 12:03:00,4.25,14978.0,United Kingdom
570225,22694,WICKER STAR ,1,2011-10-09 13:15:00,2.1,16595.0,United Kingdom
579196,21982,PACK OF 12 SUKI TISSUES ,8,2011-11-28 15:54:00,0.83,14096.0,United Kingdom
580693,22267,EASTER DECORATION EGG BUNNY ,48,2011-12-05 15:59:00,0.39,15690.0,United Kingdom
537240,22027,TEA PARTY BIRTHDAY CARD,1,2010-12-06 10:08:00,0.85,,United Kingdom
538638,21982,PACK OF 12 SUKI TISSUES ,2,2010-12-13 14:16:00,0.29,17231.0,United Kingdom
542255,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-01-26 16:43:00,4.13,,United Kingdom
540288,22723,SET OF 6 HERB TINS SKETCHBOOK,3,2011-01-06 12:45:00,3.95,17634.0,United Kingdom
561002,21137,BLACK RECORD COVER FRAME,96,2011-07-22 14:39:00,3.39,13750.0,United Kingdom
561869,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,2011-07-31 11:38:00,1.25,16764.0,United Kingdom
546927,22781,GUMBALL MAGAZINE RACK,12,2011-03-18 10:15:00,6.75,16672.0,United Kingdom
575943,23501,KEY RING BASEBALL BOOT UNION JACK,1,2011-11-13 11:44:00,1.25,17920.0,United Kingdom
549250,22267,EASTER DECORATION EGG BUNNY ,2,2011-04-07 12:10:00,1.25,14446.0,United Kingdom
578059,22470,HEART OF WICKER LARGE,12,2011-11-22 15:15:00,2.95,13940.0,United Kingdom
545719,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-03-07 10:28:00,1.25,13344.0,United Kingdom
563439,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-08-16 13:05:00,8.29,,United Kingdom
543309,22570,FELTCRAFT CUSHION RABBIT,1,2011-02-07 12:05:00,3.75,18118.0,United Kingdom
568938,23340,VINTAGE CHRISTMAS CAKE FRILL,7,2011-09-29 14:46:00,1.65,17220.0,United Kingdom
546896,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-03-17 18:24:00,1.25,,United Kingdom
577092,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-11-17 16:35:00,3.25,15136.0,United Kingdom
576597,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-11-15 14:57:00,4.25,14194.0,United Kingdom
579694,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-30 14:11:00,4.13,,United Kingdom
568510,23089,GLASS BON BON JAR,18,2011-09-27 12:26:00,1.95,13555.0,United Kingdom
545999,22962,JAM JAR WITH PINK LID,12,2011-03-08 14:44:00,0.85,13089.0,United Kingdom
581182,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,12,2011-12-07 15:56:00,1.95,12783.0,Portugal
548680,72800D,,-18,2011-04-01 16:43:00,0.0,,United Kingdom
557484,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-06-20 14:36:00,2.95,14796.0,United Kingdom
577768,23210,WHITE ROCKING HORSE HAND PAINTED,1,2011-11-21 15:18:00,2.46,,United Kingdom
565232,21931,JUMBO STORAGE BAG SUKI,3,2011-09-02 09:30:00,4.13,,United Kingdom
542255,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-01-26 16:43:00,5.79,,United Kingdom
570887,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-10-13 10:25:00,0.55,17169.0,United Kingdom
569261,22469,HEART OF WICKER SMALL,1,2011-10-03 11:34:00,1.65,17321.0,United Kingdom
544792,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-02-23 12:37:00,3.75,18172.0,United Kingdom
576073,22152,PLACE SETTING WHITE STAR,12,2011-11-13 16:13:00,0.42,16930.0,United Kingdom
572897,21329,DINOSAURS  WRITING SET ,2,2011-10-26 14:42:00,3.29,,United Kingdom
540033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-01-04 14:12:00,2.55,13680.0,United Kingdom
549583,21906,PHARMACIE FIRST AID TIN,2,2011-04-11 09:46:00,6.75,15214.0,United Kingdom
538149,47566,PARTY BUNTING,1,2010-12-09 16:27:00,9.32,,United Kingdom
541796,22262,FELT EGG COSY CHICKEN,12,2011-01-21 13:55:00,0.85,14092.0,United Kingdom
558262,22383,LUNCH BAG SUKI DESIGN ,100,2011-06-28 08:45:00,1.45,14646.0,Netherlands
568134,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,2011-09-23 17:02:00,4.96,,United Kingdom
C554905,15044B,BLUE PAPER PARASOL ,-1,2011-05-27 11:17:00,2.95,14191.0,United Kingdom
570792,22567,20 DOLLY PEGS RETROSPOT,20,2011-10-12 12:01:00,1.45,12709.0,Germany
539338,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2010-12-17 10:54:00,1.25,17404.0,Sweden
546520,10135,COLOURING PENCILS BROWN TUBE,60,2011-03-14 12:28:00,0.42,14911.0,EIRE
569496,POST,POSTAGE,2,2011-10-04 13:45:00,15.0,12395.0,Belgium
577077,82616B,FRAPPUCINO SCARF KNITTING KIT,2,2011-11-17 15:16:00,1.25,17799.0,United Kingdom
570238,21239,PINK  POLKADOT CUP,1,2011-10-09 15:01:00,0.85,16332.0,United Kingdom
555859,21915,RED  HARMONICA IN BOX ,12,2011-06-07 14:22:00,1.25,17987.0,United Kingdom
571508,22130,PARTY CONE CHRISTMAS DECORATION ,6,2011-10-17 15:27:00,1.38,,United Kingdom
556290,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-06-10 09:23:00,5.45,17088.0,United Kingdom
550622,84279B,CHERRY BLOSSOM DECORATIVE FLASK,6,2011-04-19 13:49:00,3.75,13735.0,United Kingdom
572192,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-10-21 11:30:00,1.25,18118.0,United Kingdom
571240,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-14 14:55:00,1.95,12562.0,France
554979,23302,KNEELING MAT HOUSEWORK  DESIGN,3,2011-05-29 11:34:00,1.65,16931.0,United Kingdom
571905,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-10-19 14:51:00,3.75,12370.0,Cyprus
572323,23454,THREE MINI HANGING FRAMES,4,2011-10-24 09:46:00,4.15,14312.0,United Kingdom
574532,23460,SWEETHEART WALL TIDY ,2,2011-11-04 14:19:00,9.95,15676.0,United Kingdom
550492,21539,RED RETROSPOT BUTTER DISH,3,2011-04-18 14:44:00,4.95,14180.0,United Kingdom
567303,23130,MISTLETOE HEART WREATH GREEN,4,2011-09-19 13:20:00,4.15,17613.0,United Kingdom
543731,21498,RED RETROSPOT WRAP ,25,2011-02-11 11:57:00,0.42,17677.0,United Kingdom
562460,21917,SET 12 KIDS  WHITE CHALK STICKS,4,2011-08-05 11:19:00,0.42,17841.0,United Kingdom
578814,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-11-25 13:40:00,2.49,12748.0,United Kingdom
559052,22408,MONEY BOX CONFECTIONERY DESIGN,1,2011-07-05 16:53:00,2.46,,United Kingdom
580021,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-12-01 11:43:00,7.95,14047.0,United Kingdom
573137,20977,36 PENCILS TUBE WOODLAND,1,2011-10-27 17:15:00,2.46,,United Kingdom
580997,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-12-06 17:23:00,1.25,15023.0,United Kingdom
544944,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-02-25 10:46:00,4.15,14541.0,United Kingdom
555923,20718,RED RETROSPOT SHOPPER BAG,1,2011-06-07 17:09:00,2.46,,United Kingdom
551149,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-04-26 14:19:00,2.1,13184.0,United Kingdom
571965,21238,RED RETROSPOT CUP,4,2011-10-20 10:41:00,0.85,17238.0,United Kingdom
566985,21426,WOODLAND STORAGE BOX SMALL,2,2011-09-16 10:42:00,4.96,,United Kingdom
552687,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,2011-05-10 15:09:00,9.96,,United Kingdom
560635,POST,POSTAGE,3,2011-07-20 10:51:00,18.0,12521.0,Germany
539038,85212,MINI PAINTED GARDEN DECORATION ,72,2010-12-15 14:45:00,0.21,15641.0,United Kingdom
556733,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-06-14 11:53:00,0.42,16919.0,United Kingdom
540543,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2011-01-09 15:23:00,2.95,14395.0,United Kingdom
559553,23078,ICE CREAM PEN LIP GLOSS ,24,2011-07-11 09:23:00,1.25,16174.0,United Kingdom
565223,23171,REGENCY TEA PLATE GREEN ,12,2011-09-01 19:08:00,1.65,15410.0,United Kingdom
539746,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-21 15:22:00,4.21,,United Kingdom
551293,20622,VIPPASSPORT COVER ,6,2011-04-27 14:28:00,1.69,14298.0,United Kingdom
538801,22481,BLACK TEA TOWEL CLASSIC DESIGN,24,2010-12-14 11:51:00,0.42,16083.0,United Kingdom
558777,23203,JUMBO BAG DOILEY PATTERNS,6,2011-07-04 10:23:00,2.08,,United Kingdom
542745,21624,VINTAGE UNION JACK DOORSTOP,1,2011-01-31 16:47:00,5.95,15881.0,United Kingdom
569046,22603,CHRISTMAS RETROSPOT TREE WOOD,12,2011-09-30 10:48:00,0.85,14422.0,United Kingdom
574312,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-11-03 17:39:00,2.95,17221.0,United Kingdom
557644,20733,GOLD MINI TAPE MEASURE ,1,2011-06-21 17:06:00,0.83,,United Kingdom
581439,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-12-08 16:30:00,5.79,,United Kingdom
552465,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-05-09 15:17:00,2.95,16242.0,United Kingdom
540803,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-01-11 12:30:00,2.95,14669.0,United Kingdom
C570828,90183A,AMBER DROP EARRINGS W LONG BEADS,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE
543097,22437,SET OF 9 BLACK SKULL BALLOONS,1,2011-02-03 11:41:00,1.63,,United Kingdom
565675,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-09-06 09:51:00,1.65,15513.0,United Kingdom
570126,20718,RED RETROSPOT SHOPPER BAG,1,2011-10-07 13:16:00,1.25,16910.0,United Kingdom
580727,22614,PACK OF 12 SPACEBOY TISSUES,4,2011-12-05 17:17:00,0.83,14096.0,United Kingdom
572302,22271,FELTCRAFT DOLL ROSIE,1,2011-10-23 14:47:00,2.95,15427.0,United Kingdom
580848,21914,BLUE HARMONICA IN BOX ,1,2011-12-06 11:51:00,1.25,18005.0,United Kingdom
575041,23394,POSTE FRANCE CUSHION COVER,12,2011-11-08 12:01:00,3.75,17289.0,United Kingdom
570223,23293,SET OF 12 FAIRY CAKE BAKING CASES,3,2011-10-09 13:11:00,0.83,15787.0,United Kingdom
579069,22477,WATERING CAN GARDEN MARKER,10,2011-11-28 10:31:00,1.25,14911.0,EIRE
542617,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,3,2011-01-30 15:48:00,3.75,17463.0,United Kingdom
574720,21287,SCENTED VELVET LOUNGE CANDLE ,12,2011-11-06 14:39:00,0.38,14547.0,United Kingdom
548451,23230,WRAP ALPHABET DESIGN,25,2011-03-31 11:25:00,0.42,17365.0,United Kingdom
573137,23565,EGG CUP MILKMAID HELGA ,4,2011-10-27 17:15:00,2.46,,United Kingdom
